"","id","entidade_nome","entidade_documento","ano","categoria","origem","especie","rubrica","alinea","subalinea","fonte","valor"
"846",68466,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250110000 - RECEITA  DE REMUN. DE DEP. BANC. DE RECURSOS VINCULADOS – (FNAS)","1102 - RECURSOS PRÓPRIOS","15000.00"
"847",68464,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250110000 - RECEITA  DE REMUN. DE DEP. BANC. DE RECURSOS VINCULADOS – (FNAS)","2420 - RECURSOS DE FNAS","15000.00"
"848",68465,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250110000 - RECEITA  DE REMUN. DE DEP. BANC. DE RECURSOS VINCULADOS – (FNAS)","2499 - DEMAIS RECURSOS DESTINADOS A ASSISTÊNCIA SOCIAL","0.00"
"849",68471,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","2220 - RECURSOS DO FNDE","21500.00"
"850",68470,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","2330 - RECURSOS DE CONVÊNIOS DESTINADOS A PROGRAMAS DE SAÚDE","0.00"
"851",68472,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","2399 - DEMAIS RECURSOS CUJA APLICAÇÃO ESTEJA VINCULADA A FUNÇÃO SAÚDE","0.00"
"852",68467,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","2610 - CONVÊNIOS DOS ESTADOS","55000.00"
"853",68473,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","2610 - CONVÊNIOS DOS ESTADOS","50.00"
"854",68468,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","2620 - CONVÊNIOS DA UNIÃO","55000.00"
"855",68469,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250100000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS","13250199000 - RECEITA  DE REMUN. DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS","2620 - CONVÊNIOS DA UNIÃO","50.00"
"856",68474,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","13000000000 - RECEITA PATRIMONIAL","13200000000 - RECEITAS DE VALORES MOBILIÁRIOS","13250000000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS","13250200000 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS","13250299000 - REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS","1102 - RECURSOS PRÓPRIOS","95000.00"
"857",68475,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17210100000 - PARTICIPAÇÃO NA RECEITA DA UNIÃO","17210102000 - COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS","1102 - RECURSOS PRÓPRIOS","11589581.00"
"858",68476,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17210100000 - PARTICIPAÇÃO NA RECEITA DA UNIÃO","17210102000 - COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS","1102 - RECURSOS PRÓPRIOS","0.00"
"859",68477,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17210100000 - PARTICIPAÇÃO NA RECEITA DA UNIÃO","17210105000 - COTA-PARTE IMPOSTO S/ PROPRIEDADE TERRITORIAL RURAL","1102 - RECURSOS PRÓPRIOS","25076.00"
"860",68478,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17212200000 - TRANSF. DA COMPENS. FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS","17212220000 - COTA-PARTE DA COMP. FINANC. DE REC. MINERAIS","1102 - RECURSOS PRÓPRIOS","317.00"
"861",68479,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17212200000 - TRANSF. DA COMPENS. FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS","17212250000 - COTA-PARTE ROYALTIES PELA P. ESPECIAL - L. 9478/97 ART. 50","2904 - ROYALTIES DO PETRÓLEO","1150000.00"
"862",68480,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17212200000 - TRANSF. DA COMPENS. FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS","17212270000 - COTA-PARTE DO FUNDO ESPECIAL DO PETRÓLEO - FEP","1102 - RECURSOS PRÓPRIOS","130000.00"
"863",68481,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","2320 - RECURSOS DO SUS","683400.00"
"864",68482,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","2320 - RECURSOS DO SUS","507000.00"
"865",68483,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","2320 - RECURSOS DO SUS","214200.00"
"866",68484,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213311000 - ATENÇÃO BASICA","2320 - RECURSOS DO SUS","458283.00"
"867",68485,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213312000 - ATENÇÃO DE MAC AMBULATORIAL E HOSPITALAR","2320 - RECURSOS DO SUS","6351614.50"
"868",68486,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213312000 - ATENÇÃO DE MAC AMBULATORIAL E HOSPITALAR","2320 - RECURSOS DO SUS","6300.00"
"869",68487,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213313000 - VIGILANCIA EM SAUDE","2320 - RECURSOS DO SUS","79746.18"
"870",68488,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213314000 - ASSISTÊNCIA FARMACEUTICA","2320 - RECURSOS DO SUS","105784.20"
"871",68489,"Fundo Municipal de Saúde de Santa Teresa","14.491.945/0001-68",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213300000 - TRANSFERÊNCIA DE RECURSOS DO SIST. ÚNICO DE SAÚDE-SUS REP. FUNDO A FUNDO","17213315000 - GESTÃO DO SUS","2320 - RECURSOS DO SUS","500.00"
"872",68496,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","1101 - RECURSOS DO TESOURO","0.01"
"873",68499,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","1101 - RECURSOS DO TESOURO","0.01"
"874",68490,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","45225.00"
"875",68491,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","54000.00"
"876",68492,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","100.00"
"877",68493,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","42000.00"
"878",68494,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","109200.00"
"879",68495,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","30000.00"
"880",68497,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","19894.80"
"881",68498,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","17213400000 - TRANSF. DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS","2420 - RECURSOS DE FNAS","100.00"
"882",68500,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213501000 - TRANSF. DO SALÁRIO-EDUCAÇÃO","2220 - RECURSOS DO FNDE","425000.00"
"883",68501,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213502000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. DINHEIRO DIRETO NA ESCOLA - PDDE","2220 - RECURSOS DO FNDE","40000.00"
"884",68502,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","2220 - RECURSOS DO FNDE","28000.00"
"885",68503,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","2220 - RECURSOS DO FNDE","163000.00"
"886",68504,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213503000 - TRANSF. DIRETAS DO FNDE REFER. AO PROG. NAC. DE ALIMENT. ESCOLAR - PNAE","2220 - RECURSOS DO FNDE","35000.00"
"887",68505,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213504000 - TRANSF. DIR. FNDE REF. PROG. NAC. APOIO AO TRANSP. DO ESCOLAR - PNATE","2220 - RECURSOS DO FNDE","248300.00"
"888",68506,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213500000 - TRANSF. DE RECURSOS DO FUNDO  NAC. DO DESENV. DA EDUCAÇÃO - FNDE","17213599000 - OUTRAS TRANSF. DIRETAS DO FNDE","2220 - RECURSOS DO FNDE","100.00"
"889",68507,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17213600000 - TRANSFERÊNCIA FINANCEIRA DO ICMS-DESONERAÇÃO - L.C. Nº 87/96","17213600000 - TRANSFERÊNCIA FINANCEIRA DO ICMS-DESONERAÇÃO - L.C. Nº 87/96","1102 - RECURSOS PRÓPRIOS","134046.00"
"890",68508,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","1101 - RECURSOS DO TESOURO","100.00"
"891",68509,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17210000000 - TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","17219900000 - OUTRAS TRANSFERÊNCIAS DA UNIÃO","1101 - RECURSOS DO TESOURO","100.00"
"892",68510,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220101000 - COTA PARTE DO ICMS","1102 - RECURSOS PRÓPRIOS","9753296.00"
"893",68511,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220102000 - COTA PARTE DO IPVA","1102 - RECURSOS PRÓPRIOS","1237347.00"
"894",68512,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220103000 - ICMS - FUNDAP","1102 - RECURSOS PRÓPRIOS","1500000.00"
"895",68513,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220104000 - COTA PARTE DO IPI","1102 - RECURSOS PRÓPRIOS","327653.00"
"896",68514,"Prefeitura Municipal de Santa Teresa","27.167.444/0001-72",2012,"10000000000 - RECEITAS CORRENTES","17000000000 - TRANSFERÊNCIAS CORRENTES","17200000000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS","17220000000 - TRANSFERÊNCIAS DOS ESTADOS","17220100000 - PARTICIPAÇÃO NA RECEITA DOS ESTADOS","17220113000 - COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO (CIDE)","2902 - CIDE","93994.00"
